priority	publisher_bucket	gap_score	pmid	pubmed_url	journal	doi	doi_url	pmc_id	pdf_ok	pdf_source	supp_ok	supp_source	reads_ok	reads_source	reads_accessions	n_runs	total_gb	verdict	action	user_notes
P0-pure-OA	frontiers	1	34650531	https://pubmed.ncbi.nlm.nih.gov/34650531/	Front Microbiol	10.3389/fmicb.2021.727937	https://doi.org/10.3389/fmicb.2021.727937	PMC8506159	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	34745023	https://pubmed.ncbi.nlm.nih.gov/34745023/	Front Microbiol	10.3389/fmicb.2021.705583	https://doi.org/10.3389/fmicb.2021.705583	PMC8564485	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA202303,PRJNA354235,PRJNA400072,SRP057027	3246	4288.72			
P0-pure-OA	frontiers	1	34795654	https://pubmed.ncbi.nlm.nih.gov/34795654/	Front Microbiol	10.3389/fmicb.2021.761113	https://doi.org/10.3389/fmicb.2021.761113	PMC8593188	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	1	34867852	https://pubmed.ncbi.nlm.nih.gov/34867852/	Front Microbiol	10.3389/fmicb.2021.736343	https://doi.org/10.3389/fmicb.2021.736343	PMC8638082	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	1	34956106	https://pubmed.ncbi.nlm.nih.gov/34956106/	Front Microbiol	10.3389/fmicb.2021.653448	https://doi.org/10.3389/fmicb.2021.653448	PMC8702856	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	34975790	https://pubmed.ncbi.nlm.nih.gov/34975790/	Front Microbiol	10.3389/fmicb.2021.765291	https://doi.org/10.3389/fmicb.2021.765291	PMC8715872	yes	pmc_oa	yes	pmc_oa	yes	europepmc	PRJEB6070,PRJNA447983,PRJDB4176,PRJEB7774,PRJNA389927,PRJEB10878,PRJEB27928,PRJEB12449	4063	6105.45			
P0-pure-OA	frontiers	0	35185821	https://pubmed.ncbi.nlm.nih.gov/35185821/	Front Microbiol	10.3389/fmicb.2021.797062	https://doi.org/10.3389/fmicb.2021.797062	PMC8847773	yes	pmc_oa	yes	pmc_oa	yes	europepmc	PRJNA770450,PRJNA771633	24	41.28			
P0-pure-OA	frontiers	1	37082183	https://pubmed.ncbi.nlm.nih.gov/37082183/	Front Microbiol	10.3389/fmicb.2023.1097892	https://doi.org/10.3389/fmicb.2023.1097892	PMC10110881	yes	pmc_oa,unpaywall	yes	html_mining+publisher:frontiers	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	37283932	https://pubmed.ncbi.nlm.nih.gov/37283932/	Front Microbiol	10.3389/fmicb.2023.1130446	https://doi.org/10.3389/fmicb.2023.1130446	PMC10239823	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJEB6070,PRJDB4176,PRJEB7774,PRJNA763023,PRJNA731589,PRJEB12449,PRJNA514108	5655	7206.52			
P0-pure-OA	frontiers	0	37362927	https://pubmed.ncbi.nlm.nih.gov/37362927/	Front Microbiol	10.3389/fmicb.2023.1133607	https://doi.org/10.3389/fmicb.2023.1133607	PMC10289161	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA916596	184	0.72			
P0-pure-OA	frontiers	0	37560524	https://pubmed.ncbi.nlm.nih.gov/37560524/	Front Microbiol	10.3389/fmicb.2023.1178744	https://doi.org/10.3389/fmicb.2023.1178744	PMC10408458	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc_section	PRJNA763023	1238	923.86			
P0-pure-OA	frontiers	1	37614602	https://pubmed.ncbi.nlm.nih.gov/37614602/	Front Microbiol	10.3389/fmicb.2023.1236583	https://doi.org/10.3389/fmicb.2023.1236583	PMC10443710	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	37655344	https://pubmed.ncbi.nlm.nih.gov/37655344/	Front Microbiol	10.3389/fmicb.2023.1182346	https://doi.org/10.3389/fmicb.2023.1182346	PMC10467446	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA957055	109	0.81			
P0-pure-OA	frontiers	0	37675425	https://pubmed.ncbi.nlm.nih.gov/37675425/	Front Microbiol	10.3389/fmicb.2023.1238199	https://doi.org/10.3389/fmicb.2023.1238199	PMC10477591	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA531761	16	0.13			
P0-pure-OA	frontiers	0	37901832	https://pubmed.ncbi.nlm.nih.gov/37901832/	Front Microbiol	10.3389/fmicb.2023.1229888	https://doi.org/10.3389/fmicb.2023.1229888	PMC10602640	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	geo_to_sra	PRJNA788529	117	512.08			
P0-pure-OA	frontiers	1	38075864	https://pubmed.ncbi.nlm.nih.gov/38075864/	Front Microbiol	10.3389/fmicb.2023.1302719	https://doi.org/10.3389/fmicb.2023.1302719	PMC10701916	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	38075911	https://pubmed.ncbi.nlm.nih.gov/38075911/	Front Microbiol	10.3389/fmicb.2023.1264941	https://doi.org/10.3389/fmicb.2023.1264941	PMC10703168	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA398089	2979	1926.13			
P0-pure-OA	frontiers	1	38111646	https://pubmed.ncbi.nlm.nih.gov/38111646/	Front Microbiol	10.3389/fmicb.2023.1288487	https://doi.org/10.3389/fmicb.2023.1288487	PMC10725979	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	38293554	https://pubmed.ncbi.nlm.nih.gov/38293554/	Front Microbiol	10.3389/fmicb.2023.1292490	https://doi.org/10.3389/fmicb.2023.1292490	PMC10827328	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA961076	90	309.22			
P0-pure-OA	frontiers	0	34307461	https://pubmed.ncbi.nlm.nih.gov/34307461/	Front Mol Biosci	10.3389/fmolb.2021.703638	https://doi.org/10.3389/fmolb.2021.703638	PMC8299945	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA725613	32	11.33			
P0-pure-OA	frontiers	1	38074097	https://pubmed.ncbi.nlm.nih.gov/38074097/	Front Mol Biosci	10.3389/fmolb.2023.1327893	https://doi.org/10.3389/fmolb.2023.1327893	PMC10702768	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	1	38455360	https://pubmed.ncbi.nlm.nih.gov/38455360/	Front Mol Biosci	10.3389/fmolb.2023.1298679	https://doi.org/10.3389/fmolb.2023.1298679	PMC10919151	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	31555583	https://pubmed.ncbi.nlm.nih.gov/31555583/	Front Oncol	10.3389/fonc.2019.00813	https://doi.org/10.3389/fonc.2019.00813	PMC6727361	yes	pmc_oa	yes	pmc_oa	yes	europepmc	PRJNA543496	30	0.06			
P0-pure-OA	frontiers	0	34046355	https://pubmed.ncbi.nlm.nih.gov/34046355/	Front Oncol	10.3389/fonc.2021.661048	https://doi.org/10.3389/fonc.2021.661048	PMC8144651	yes	pmc_oa	yes	pmc_oa	yes	europepmc	SRP317984	24	0.18			
P0-pure-OA	frontiers	1	34422640	https://pubmed.ncbi.nlm.nih.gov/34422640/	Front Oncol	10.3389/fonc.2021.685641	https://doi.org/10.3389/fonc.2021.685641	PMC8375155	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	34447694	https://pubmed.ncbi.nlm.nih.gov/34447694/	Front Oncol	10.3389/fonc.2021.664321	https://doi.org/10.3389/fonc.2021.664321	PMC8383742	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA706061	382	4.68			
P0-pure-OA	frontiers	1	34595105	https://pubmed.ncbi.nlm.nih.gov/34595105/	Front Oncol	10.3389/fonc.2021.650026	https://doi.org/10.3389/fonc.2021.650026	PMC8477046	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	34778085	https://pubmed.ncbi.nlm.nih.gov/34778085/	Front Oncol	10.3389/fonc.2021.763468	https://doi.org/10.3389/fonc.2021.763468	PMC8578892	yes	pmc_oa	yes	pmc_oa	yes	data_avail_section	DRA012351,DRA012819,DRA012820	57	1.77			
P0-pure-OA	frontiers	1	34956908	https://pubmed.ncbi.nlm.nih.gov/34956908/	Front Oncol	10.3389/fonc.2021.796774	https://doi.org/10.3389/fonc.2021.796774	PMC8695896	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	1	35004303	https://pubmed.ncbi.nlm.nih.gov/35004303/	Front Oncol	10.3389/fonc.2021.781697	https://doi.org/10.3389/fonc.2021.781697	PMC8733568	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	36998438	https://pubmed.ncbi.nlm.nih.gov/36998438/	Front Oncol	10.3389/fonc.2023.1001819	https://doi.org/10.3389/fonc.2023.1001819	PMC10043175	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA941264	36	0.05			
P0-pure-OA	frontiers	1	37182146	https://pubmed.ncbi.nlm.nih.gov/37182146/	Front Oncol	10.3389/fonc.2023.1183039	https://doi.org/10.3389/fonc.2023.1183039	PMC10172651	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	37601681	https://pubmed.ncbi.nlm.nih.gov/37601681/	Front Oncol	10.3389/fonc.2023.1218056	https://doi.org/10.3389/fonc.2023.1218056	PMC10436198	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA763023	1238	923.86			
P0-pure-OA	frontiers	1	37965445	https://pubmed.ncbi.nlm.nih.gov/37965445/	Front Oncol	10.3389/fonc.2023.1212812	https://doi.org/10.3389/fonc.2023.1212812	PMC10641399	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	38304032	https://pubmed.ncbi.nlm.nih.gov/38304032/	Front Oncol	10.3389/fonc.2023.1310054	https://doi.org/10.3389/fonc.2023.1310054	PMC10833227	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc_section	PRJNA808420	16	0.43			
P0-pure-OA	frontiers	0	38375206	https://pubmed.ncbi.nlm.nih.gov/38375206/	Front Oncol	10.3389/fonc.2023.1313735	https://doi.org/10.3389/fonc.2023.1313735	PMC10876293	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJEB70916,PRJEB70919	183	53.18			
P0-pure-OA	frontiers	0	34603035	https://pubmed.ncbi.nlm.nih.gov/34603035/	Front Pharmacol	10.3389/fphar.2021.725583	https://doi.org/10.3389/fphar.2021.725583	PMC8484791	yes	pmc_oa	yes	pmc_oa	yes	europepmc	PRJNA706146	81	0.69			
P0-pure-OA	frontiers	0	34867387	https://pubmed.ncbi.nlm.nih.gov/34867387/	Front Pharmacol	10.3389/fphar.2021.762603	https://doi.org/10.3389/fphar.2021.762603	PMC8637769	yes	pmc_oa	yes	pmc_oa	yes	html_text_mine	PRJNA757221	18	0.12			
P0-pure-OA	frontiers	1	34955830	https://pubmed.ncbi.nlm.nih.gov/34955830/	Front Pharmacol	10.3389/fphar.2021.758830	https://doi.org/10.3389/fphar.2021.758830	PMC8694627	yes	pmc_oa,unpaywall	yes	html_mining+publisher:frontiers	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	1	37180722	https://pubmed.ncbi.nlm.nih.gov/37180722/	Front Pharmacol	10.3389/fphar.2023.1113007	https://doi.org/10.3389/fphar.2023.1113007	PMC10169664	yes	pmc_oa,unpaywall	yes	html_mining+publisher:frontiers	no	NONE	NONE	0	0.0			
P0-pure-OA	frontiers	0	38357363	https://pubmed.ncbi.nlm.nih.gov/38357363/	Front Pharmacol	10.3389/fphar.2023.1320028	https://doi.org/10.3389/fphar.2023.1320028	PMC10864621	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	wave2_html_mine	PRJNA805525,SRP359396	1158	9619.22			
P0-pure-OA	frontiers	1	37113593	https://pubmed.ncbi.nlm.nih.gov/37113593/	Front Plant Sci	10.3389/fpls.2023.1166075	https://doi.org/10.3389/fpls.2023.1166075	PMC10126332	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	34439954	https://pubmed.ncbi.nlm.nih.gov/34439954/	Biology (Basel)	10.3390/biology10080722	https://doi.org/10.3390/biology10080722	PMC8389216	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	34944631	https://pubmed.ncbi.nlm.nih.gov/34944631/	Biomedicines	10.3390/biomedicines9121815	https://doi.org/10.3390/biomedicines9121815	PMC8698601	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	33809624	https://pubmed.ncbi.nlm.nih.gov/33809624/	Cancers (Basel)	10.3390/cancers13061341	https://doi.org/10.3390/cancers13061341	PMC8002270	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	34283063	https://pubmed.ncbi.nlm.nih.gov/34283063/	Cancers (Basel)	10.3390/cancers13133332	https://doi.org/10.3390/cancers13133332	PMC8268706	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	yes	html_text_mine	DRA012322	206	1.42			
P0-pure-OA	mdpi	1	34298766	https://pubmed.ncbi.nlm.nih.gov/34298766/	Cancers (Basel)	10.3390/cancers13143552	https://doi.org/10.3390/cancers13143552	PMC8305584	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	34638284	https://pubmed.ncbi.nlm.nih.gov/34638284/	Cancers (Basel)	10.3390/cancers13194799	https://doi.org/10.3390/cancers13194799	PMC8507728	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJEB35990	508	7.36			
P0-pure-OA	mdpi	0	34771584	https://pubmed.ncbi.nlm.nih.gov/34771584/	Cancers (Basel)	10.3390/cancers13215421	https://doi.org/10.3390/cancers13215421	PMC8582506	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	data_avail_section	PRJEB46353	21	0.3			
P0-pure-OA	mdpi	1	34830904	https://pubmed.ncbi.nlm.nih.gov/34830904/	Cancers (Basel)	10.3390/cancers13225750	https://doi.org/10.3390/cancers13225750	PMC8616114	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	34944982	https://pubmed.ncbi.nlm.nih.gov/34944982/	Cancers (Basel)	10.3390/cancers13246363	https://doi.org/10.3390/cancers13246363	PMC8699505	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJEB46474	306	5.13			
P0-pure-OA	mdpi	0	37190160	https://pubmed.ncbi.nlm.nih.gov/37190160/	Cancers (Basel)	10.3390/cancers15082231	https://doi.org/10.3390/cancers15082231	PMC10136752	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA516457	273	0.94			
P0-pure-OA	mdpi	0	37370676	https://pubmed.ncbi.nlm.nih.gov/37370676/	Cancers (Basel)	10.3390/cancers15123065	https://doi.org/10.3390/cancers15123065	PMC10296265	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA783496,PRJNA783535	264	3.56			
P0-pure-OA	mdpi	1	37509218	https://pubmed.ncbi.nlm.nih.gov/37509218/	Cancers (Basel)	10.3390/cancers15143555	https://doi.org/10.3390/cancers15143555	PMC10376985	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	37760515	https://pubmed.ncbi.nlm.nih.gov/37760515/	Cancers (Basel)	10.3390/cancers15184546	https://doi.org/10.3390/cancers15184546	PMC10526839	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA918703	18	0.17			
P0-pure-OA	mdpi	1	37894386	https://pubmed.ncbi.nlm.nih.gov/37894386/	Cancers (Basel)	10.3390/cancers15205019	https://doi.org/10.3390/cancers15205019	PMC10605194	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	37894412	https://pubmed.ncbi.nlm.nih.gov/37894412/	Cancers (Basel)	10.3390/cancers15205045	https://doi.org/10.3390/cancers15205045	PMC10605900	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	yes	europepmc_section	PRJNA1013750	108	2.34			
P0-pure-OA	mdpi	1	38067377	https://pubmed.ncbi.nlm.nih.gov/38067377/	Cancers (Basel)	10.3390/cancers15235674	https://doi.org/10.3390/cancers15235674	PMC10705788	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	38201530	https://pubmed.ncbi.nlm.nih.gov/38201530/	Cancers (Basel)	10.3390/cancers16010104	https://doi.org/10.3390/cancers16010104	PMC10778549	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc_section	PRJNA994445	77	0.48			
P0-pure-OA	mdpi	1	37504267	https://pubmed.ncbi.nlm.nih.gov/37504267/	Curr Issues Mol Biol	10.3390/cimb45070351	https://doi.org/10.3390/cimb45070351	PMC10378474	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	37754261	https://pubmed.ncbi.nlm.nih.gov/37754261/	Curr Issues Mol Biol	10.3390/cimb45090477	https://doi.org/10.3390/cimb45090477	PMC10527824	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	html_text_mine	PRJNA905672	68	8.42			
P0-pure-OA	mdpi	1	30717148	https://pubmed.ncbi.nlm.nih.gov/30717148/	Diseases	10.3390/diseases7010016	https://doi.org/10.3390/diseases7010016	PMC6473706	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	29120399	https://pubmed.ncbi.nlm.nih.gov/29120399/	Genes (Basel)	10.3390/genes8110314	https://doi.org/10.3390/genes8110314	PMC5704227	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	29494510	https://pubmed.ncbi.nlm.nih.gov/29494510/	Genes (Basel)	10.3390/genes9030133	https://doi.org/10.3390/genes9030133	PMC5867854	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	30717284	https://pubmed.ncbi.nlm.nih.gov/30717284/	Genes (Basel)	10.3390/genes10020112	https://doi.org/10.3390/genes10020112	PMC6410271	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	yes	europepmc	ERP008729,ERP005534	1827	1523.65			
P0-pure-OA	mdpi	1	34573430	https://pubmed.ncbi.nlm.nih.gov/34573430/	Genes (Basel)	10.3390/genes12091448	https://doi.org/10.3390/genes12091448	PMC8471947	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	30200383	https://pubmed.ncbi.nlm.nih.gov/30200383/	Int J Mol Sci	10.3390/ijms19092593	https://doi.org/10.3390/ijms19092593	PMC6164679	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	34502456	https://pubmed.ncbi.nlm.nih.gov/34502456/	Int J Mol Sci	10.3390/ijms22179549	https://doi.org/10.3390/ijms22179549	PMC8430739	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	34639088	https://pubmed.ncbi.nlm.nih.gov/34639088/	Int J Mol Sci	10.3390/ijms221910747	https://doi.org/10.3390/ijms221910747	PMC8509685	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	html_text_mine	PRJNA736583	72	0.55			
P0-pure-OA	mdpi	2	37175647	https://pubmed.ncbi.nlm.nih.gov/37175647/	Int J Mol Sci	10.3390/ijms24097940	https://doi.org/10.3390/ijms24097940	PMC10178054	yes	pmc_oa,unpaywall	no	NONE	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	33809741	https://pubmed.ncbi.nlm.nih.gov/33809741/	Life (Basel)	10.3390/life11030246	https://doi.org/10.3390/life11030246	PMC8002283	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	34440574	https://pubmed.ncbi.nlm.nih.gov/34440574/	Life (Basel)	10.3390/life11080831	https://doi.org/10.3390/life11080831	PMC8401903	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA606879	251	5.79			
P0-pure-OA	mdpi	1	34357350	https://pubmed.ncbi.nlm.nih.gov/34357350/	Metabolites	10.3390/metabo11070456	https://doi.org/10.3390/metabo11070456	PMC8303431	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	36984891	https://pubmed.ncbi.nlm.nih.gov/36984891/	Metabolites	10.3390/metabo13030451	https://doi.org/10.3390/metabo13030451	PMC10059959	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA422434,PRJNA268964,PRJEB7774,PRJEB6070,PRJEB12123,PRJNA398089,PRJEB13870,PRJEB1690,PRJNA177201,PRJEB2054,PRJNA275349,PRJNA48479,PRJEB27928,PRJEB21528,PRJEB1786,PRJEB6337,PRJEB10878,PRJDB3601,PRJNA389280,PRJEB12449,PRJNA278393	20559	12519.96			
P0-pure-OA	mdpi	1	37512526	https://pubmed.ncbi.nlm.nih.gov/37512526/	Metabolites	10.3390/metabo13070819	https://doi.org/10.3390/metabo13070819	PMC10383435	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	34065545	https://pubmed.ncbi.nlm.nih.gov/34065545/	Microorganisms	10.3390/microorganisms9051108	https://doi.org/10.3390/microorganisms9051108	PMC8160982	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	34442626	https://pubmed.ncbi.nlm.nih.gov/34442626/	Microorganisms	10.3390/microorganisms9081548	https://doi.org/10.3390/microorganisms9081548	PMC8401100	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	34946141	https://pubmed.ncbi.nlm.nih.gov/34946141/	Microorganisms	10.3390/microorganisms9122540	https://doi.org/10.3390/microorganisms9122540	PMC8709058	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	35056490	https://pubmed.ncbi.nlm.nih.gov/35056490/	Microorganisms	10.3390/microorganisms10010041	https://doi.org/10.3390/microorganisms10010041	PMC8779772	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	35056510	https://pubmed.ncbi.nlm.nih.gov/35056510/	Microorganisms	10.3390/microorganisms10010062	https://doi.org/10.3390/microorganisms10010062	PMC8779253	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	37317121	https://pubmed.ncbi.nlm.nih.gov/37317121/	Microorganisms	10.3390/microorganisms11051147	https://doi.org/10.3390/microorganisms11051147	PMC10222013	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	37317301	https://pubmed.ncbi.nlm.nih.gov/37317301/	Microorganisms	10.3390/microorganisms11051327	https://doi.org/10.3390/microorganisms11051327	PMC10223777	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	37894093	https://pubmed.ncbi.nlm.nih.gov/37894093/	Microorganisms	10.3390/microorganisms11102437	https://doi.org/10.3390/microorganisms11102437	PMC10608849	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	38004753	https://pubmed.ncbi.nlm.nih.gov/38004753/	Microorganisms	10.3390/microorganisms11112742	https://doi.org/10.3390/microorganisms11112742	PMC10673094	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	data_avail_section	PRJEB7774,PRJEB27928,PRJNA447983,PRJDB4176,PRJEB10878,PRJNA397112	1704	4800.53			
P0-pure-OA	mdpi	0	38138101	https://pubmed.ncbi.nlm.nih.gov/38138101/	Microorganisms	10.3390/microorganisms11122957	https://doi.org/10.3390/microorganisms11122957	PMC10746018	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJDB16847	443	0.92			
P0-pure-OA	mdpi	1	30205580	https://pubmed.ncbi.nlm.nih.gov/30205580/	Molecules	10.3390/molecules23092298	https://doi.org/10.3390/molecules23092298	PMC6225274	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	34199466	https://pubmed.ncbi.nlm.nih.gov/34199466/	Molecules	10.3390/molecules26113351	https://doi.org/10.3390/molecules26113351	PMC8199624	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	37241995	https://pubmed.ncbi.nlm.nih.gov/37241995/	Molecules	10.3390/molecules28104255	https://doi.org/10.3390/molecules28104255	PMC10222457	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	33809130	https://pubmed.ncbi.nlm.nih.gov/33809130/	Nutrients	10.3390/nu13030919	https://doi.org/10.3390/nu13030919	PMC8001909	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	34200105	https://pubmed.ncbi.nlm.nih.gov/34200105/	Nutrients	10.3390/nu13061937	https://doi.org/10.3390/nu13061937	PMC8227192	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	34444865	https://pubmed.ncbi.nlm.nih.gov/34444865/	Nutrients	10.3390/nu13082705	https://doi.org/10.3390/nu13082705	PMC8399700	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	1	37686736	https://pubmed.ncbi.nlm.nih.gov/37686736/	Nutrients	10.3390/nu15173705	https://doi.org/10.3390/nu15173705	PMC10490500	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
P0-pure-OA	mdpi	0	37892474	https://pubmed.ncbi.nlm.nih.gov/37892474/	Nutrients	10.3390/nu15204399	https://doi.org/10.3390/nu15204399	PMC10609985	yes	pmc_oa,unpaywall	yes	pmc_oa	yes	europepmc	PRJNA541484,SRP247004	155	4.41			
P0-pure-OA	mdpi	1	37887704	https://pubmed.ncbi.nlm.nih.gov/37887704/	Pathogens	10.3390/pathogens12101188	https://doi.org/10.3390/pathogens12101188	PMC10610258	yes	pmc_oa,unpaywall	yes	html_mining+publisher:mdpi	no	NONE	NONE	0	0.0			
